date,row_id,row_name,total_list_size
2015-03-01,P84630,THE ARCH MEDICAL PRACTICE,12762
2015-03-01,P84631,ARTANE MEDICAL CENTRE,1996
2015-03-01,P84635,THE WHITSWOOD PRACTICE,3523
2015-03-01,P84637,DR KHAN'S PRACTICE,2559
2015-03-01,P84639,FALLOWFIELD MEDICAL CENTRE,2118
2015-03-01,P84640,QUEENS MEDICAL CENTRE,3100
2015-03-01,P84644,PARKSIDE SURGERY,3872
2015-03-01,P84645,PARK VIEW MEDICAL CENTRE,6236
2015-03-01,P84650,THE ALEXANDRA PRACTICE,5895
2015-03-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,2953
2015-03-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,6883
2015-03-01,P84663,THE NEVILLE FAMILY CENTRE,4028
2015-03-01,P84665,AL-SHIFA MEDICAL CENTRE,2775
2015-03-01,P84669,CORNBROOK MEDICAL PRACTICE,10298
2015-03-01,P84672,WOODLANDS MEDICAL PRACTICE,3058
2015-03-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9316
2015-03-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4495
2015-03-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13170
2015-03-01,P84679,WILLOWBANK SURGERY,1628
2015-03-01,P84682,BURNAGE HEALTHCARE PRACTICE,2308
2015-03-01,P84683,THE DOC'S SURGERY,6360
2015-03-01,P84684,JOLLY MEDICAL CENTRE,3170
2015-03-01,P84689,LONGSIGHT MEDICAL PRACTICE,4833
2015-03-01,P84690,DAM HEAD MEDICAL CENTRE,2640
2015-03-01,Y01695,MP VICTORIA MILL,2438
2015-03-01,Y02325,CHARLESTOWN MD,3279
2015-03-01,Y02520,SIMPSON MEDICAL PRACTICE,4870
2015-03-01,Y02849,CITY HEALTH CENTRE,7461
2015-03-01,Y02890,HAWTHORN MC,4076
2015-03-01,Y02960,NEW BANK HEALTH,4977
2015-04-01,P84004,FIVE OAKS FAMILIY PRACTICE,8801
2015-04-01,P84005,THE VALLANCE CENTRE,7024
2015-04-01,P84009,AILSA CRAIG MEDICAL CENTRE,9352
2015-04-01,P84010,THE BORCHARDT MEDICAL CENTRE,10964
2015-04-01,P84012,NORTHENDEN GROUP PRACTICE,10923
2015-04-01,P84014,RK MEDICAL PRACTICE,4268
2015-04-01,P84016,LEVENSHULME MEDICAL PRACTICE,7019
2015-04-01,P84017,LADYBARN GROUP PRACTICE,10305
2015-04-01,P84018,MAULDETH MEDICAL CENTRE,5940
2015-04-01,P84019,VALENTINE MEDICAL CENTRE,10478
2015-04-01,P84020,PEEL HALL MEDICAL CENTRE,8361
2015-04-01,P84021,THE MAPLES MEDICAL CENTRE,7759
2015-04-01,P84022,KINGSWAY MEDICAL PRACTICE,5857
2015-04-01,P84023,SURREY LODGE PRACTICE,8406
2015-04-01,P84024,BOWLAND MEDICAL PRACTICE,7589
2015-04-01,P84025,ST GEORGE'S MEDICAL CENTRE,7035
2015-04-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6442
2015-04-01,P84027,WEST POINT MEDICAL CENTRE,7200
2015-04-01,P84028,GORTON MEDICAL CENTRE,8333
2015-04-01,P84029,BENCHILL MEDICAL PRACTICE,9494
2015-04-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13119
2015-04-01,P84032,DRS HANIF & BANNURU,6466
2015-04-01,P84033,BEACON MEDICAL CENTRE,3790
2015-04-01,P84034,BARLOW MEDICAL CENTRE,13431
2015-04-01,P84035,BODEY MEDICAL CENTRE,16795
2015-04-01,P84037,DR CUNNINGHAM & PARTNERS,6908
2015-04-01,P84038,ASHVILLE SURGERY,8049
2015-04-01,P84039,THE RANGE MEDICAL CENTRE,8177
2015-04-01,P84040,CONRAN MEDICAL CENTRE,5092
2015-04-01,P84041,CORNERSTONE FAMILY PRACTICE,6208
2015-04-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8122
2015-04-01,P84043,CORNISHWAY GROUP PRACTICE,8884
2015-04-01,P84045,THE PARK MEDICAL CENTRE,5131
2015-04-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,9904
2015-04-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4788
2015-04-01,P84048,TREGENNA GROUP PRACTICE,6572
2015-04-01,P84049,THE AVENUE MEDICAL CENTRE,9988
2015-04-01,P84050,MOUNT ROAD SURGERY,7309
2015-04-01,P84051,EASTLANDS MEDICAL CENTRE,5315
2015-04-01,P84052,WEST GORTON MEDICAL PRACTICE,6420
2015-04-01,P84053,ASHCROFT SURGERY,7957
2015-04-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6641
2015-04-01,P84055,MERSEYBANK SURGERY,2576
2015-04-01,P84056,PRINCESS ROAD SURGERY,4533
2015-04-01,P84059,LIME SQUARE MEDICAL CENTRE,5790
2015-04-01,P84061,BROOKLANDS MEDICAL PRACTICE,5600
2015-04-01,P84062,BROOKDALE SURGERY,2812
2015-04-01,P84064,NEW ISLINGTON MEDICAL CENTRE,3935
2015-04-01,P84065,THE SINGH MEDICAL PRACTICE,3720
2015-04-01,P84066,DAVID MEDICAL CENTRE,4157
2015-04-01,P84067,HAZELDENE MEDICAL CENTRE,6575
2015-04-01,P84068,CHORLTON FAMILY PRACTICE,9771
2015-04-01,P84070,NEWTON HEATH MEDICAL CENTRE,5585
2015-04-01,P84071,WILBRAHAM SURGERY,4225
2015-04-01,P84072,THE ROBERT DARBISHIRE PRACTICE,19648
2015-04-01,P84074,WELLFIELD MEDICAL CENTRE,9688
2015-04-01,P84605,FERNCLOUGH SURGERY,2139
2015-04-01,P84611,"DR CHIU, KOH AND GAN",5871
2015-04-01,P84616,MANCHESTER MEDICAL,6581
2015-04-01,P84623,ALEESHAN MEDICAL CENTRE,1298
2015-04-01,P84626,WILMSLOW ROAD SURGERY,4625
2015-04-01,P84627,DR TIWARI'S PRACTICE,678
2015-04-01,P84630,THE ARCH MEDICAL PRACTICE,12942
2015-04-01,P84631,ARTANE MEDICAL CENTRE,2033
2015-04-01,P84635,THE WHITSWOOD PRACTICE,3520
2015-04-01,P84637,DR KHAN'S PRACTICE,2599
2015-04-01,P84639,FALLOWFIELD MEDICAL CENTRE,2146
2015-04-01,P84640,QUEENS MEDICAL CENTRE,3063
2015-04-01,P84644,PARKSIDE SURGERY,3943
2015-04-01,P84645,PARK VIEW MEDICAL CENTRE,6299
2015-04-01,P84650,THE ALEXANDRA PRACTICE,5788
2015-04-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,2990
2015-04-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7019
2015-04-01,P84663,THE NEVILLE FAMILY CENTRE,3938
2015-04-01,P84665,AL-SHIFA MEDICAL CENTRE,2802
2015-04-01,P84669,CORNBROOK MEDICAL PRACTICE,10501
2015-04-01,P84672,WOODLANDS MEDICAL PRACTICE,3085
2015-04-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9628
2015-04-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4475
2015-04-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13069
2015-04-01,P84679,WILLOWBANK SURGERY,1656
2015-04-01,P84682,BURNAGE HEALTHCARE PRACTICE,2311
2015-04-01,P84683,THE DOC'S SURGERY,6494
2015-04-01,P84684,JOLLY MEDICAL CENTRE,3154
2015-04-01,P84689,LONGSIGHT MEDICAL PRACTICE,4805
2015-04-01,P84690,DAM HEAD MEDICAL CENTRE,2678
2015-04-01,Y01695,MP VICTORIA MILL,2436
2015-04-01,Y02325,CHARLESTOWN MD,3297
2015-04-01,Y02520,SIMPSON MEDICAL PRACTICE,5043
2015-04-01,Y02849,CITY HEALTH CENTRE,7641
2015-04-01,Y02890,HAWTHORN MC,4312
2015-04-01,Y02960,NEW BANK HEALTH,5024
2015-05-01,P84004,FIVE OAKS FAMILIY PRACTICE,8801
2015-05-01,P84005,THE VALLANCE CENTRE,7024
2015-05-01,P84009,AILSA CRAIG MEDICAL CENTRE,9352
2015-05-01,P84010,THE BORCHARDT MEDICAL CENTRE,10964
2015-05-01,P84012,NORTHENDEN GROUP PRACTICE,10923
2015-05-01,P84014,RK MEDICAL PRACTICE,4268
2015-05-01,P84016,LEVENSHULME MEDICAL PRACTICE,7019
2015-05-01,P84017,LADYBARN GROUP PRACTICE,10305
2015-05-01,P84018,MAULDETH MEDICAL CENTRE,5940
2015-05-01,P84019,VALENTINE MEDICAL CENTRE,10478
2015-05-01,P84020,PEEL HALL MEDICAL CENTRE,8361
2015-05-01,P84021,THE MAPLES MEDICAL CENTRE,7759
2015-05-01,P84022,KINGSWAY MEDICAL PRACTICE,5857
2015-05-01,P84023,SURREY LODGE PRACTICE,8406
2015-05-01,P84024,BOWLAND MEDICAL PRACTICE,7589
2015-05-01,P84025,ST GEORGE'S MEDICAL CENTRE,7035
2015-05-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6442
2015-05-01,P84027,WEST POINT MEDICAL CENTRE,7200
2015-05-01,P84028,GORTON MEDICAL CENTRE,8333
2015-05-01,P84029,BENCHILL MEDICAL PRACTICE,9494
2015-05-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13119
2015-05-01,P84032,DRS HANIF & BANNURU,6466
2015-05-01,P84033,BEACON MEDICAL CENTRE,3790
2015-05-01,P84034,BARLOW MEDICAL CENTRE,13431
2015-05-01,P84035,BODEY MEDICAL CENTRE,16795
2015-05-01,P84037,DR CUNNINGHAM & PARTNERS,6908
2015-05-01,P84038,ASHVILLE SURGERY,8049
2015-05-01,P84039,THE RANGE MEDICAL CENTRE,8177
2015-05-01,P84040,CONRAN MEDICAL CENTRE,5092
2015-05-01,P84041,CORNERSTONE FAMILY PRACTICE,6208
2015-05-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8122
2015-05-01,P84043,CORNISHWAY GROUP PRACTICE,8884
2015-05-01,P84045,THE PARK MEDICAL CENTRE,5131
2015-05-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,9904
2015-05-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4788
2015-05-01,P84048,TREGENNA GROUP PRACTICE,6572
2015-05-01,P84049,THE AVENUE MEDICAL CENTRE,9988
2015-05-01,P84050,MOUNT ROAD SURGERY,7309
2015-05-01,P84051,EASTLANDS MEDICAL CENTRE,5315
2015-05-01,P84052,WEST GORTON MEDICAL PRACTICE,6420
2015-05-01,P84053,ASHCROFT SURGERY,7957
2015-05-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6641
2015-05-01,P84055,MERSEYBANK SURGERY,2576
2015-05-01,P84056,PRINCESS ROAD SURGERY,4533
2015-05-01,P84059,LIME SQUARE MEDICAL CENTRE,5790
2015-05-01,P84061,BROOKLANDS MEDICAL PRACTICE,5600
2015-05-01,P84062,BROOKDALE SURGERY,2812
2015-05-01,P84064,NEW ISLINGTON MEDICAL CENTRE,3935
2015-05-01,P84065,THE SINGH MEDICAL PRACTICE,3720
2015-05-01,P84066,DAVID MEDICAL CENTRE,4157
2015-05-01,P84067,HAZELDENE MEDICAL CENTRE,6575
2015-05-01,P84068,CHORLTON FAMILY PRACTICE,9771
2015-05-01,P84070,NEWTON HEATH MEDICAL CENTRE,5585
2015-05-01,P84071,WILBRAHAM SURGERY,4225
2015-05-01,P84072,THE ROBERT DARBISHIRE PRACTICE,19648
2015-05-01,P84074,WELLFIELD MEDICAL CENTRE,9688
2015-05-01,P84605,FERNCLOUGH SURGERY,2139
2015-05-01,P84611,"DR CHIU, KOH AND GAN",5871
2015-05-01,P84616,MANCHESTER MEDICAL,6581
2015-05-01,P84623,ALEESHAN MEDICAL CENTRE,1298
2015-05-01,P84626,WILMSLOW ROAD SURGERY,4625
2015-05-01,P84627,DR TIWARI'S PRACTICE,678
2015-05-01,P84630,THE ARCH MEDICAL PRACTICE,12942
2015-05-01,P84631,ARTANE MEDICAL CENTRE,2033
2015-05-01,P84635,THE WHITSWOOD PRACTICE,3520
2015-05-01,P84637,DR KHAN'S PRACTICE,2599
2015-05-01,P84639,FALLOWFIELD MEDICAL CENTRE,2146
2015-05-01,P84640,QUEENS MEDICAL CENTRE,3063
2015-05-01,P84644,PARKSIDE SURGERY,3943
2015-05-01,P84645,PARK VIEW MEDICAL CENTRE,6299
2015-05-01,P84650,THE ALEXANDRA PRACTICE,5788
2015-05-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,2990
2015-05-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7019
2015-05-01,P84663,THE NEVILLE FAMILY CENTRE,3938
2015-05-01,P84665,AL-SHIFA MEDICAL CENTRE,2802
2015-05-01,P84669,CORNBROOK MEDICAL PRACTICE,10501
2015-05-01,P84672,WOODLANDS MEDICAL PRACTICE,3085
2015-05-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9628
2015-05-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4475
2015-05-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13069
2015-05-01,P84679,WILLOWBANK SURGERY,1656
2015-05-01,P84682,BURNAGE HEALTHCARE PRACTICE,2311
2015-05-01,P84683,THE DOC'S SURGERY,6494
2015-05-01,P84684,JOLLY MEDICAL CENTRE,3154
2015-05-01,P84689,LONGSIGHT MEDICAL PRACTICE,4805
2015-05-01,P84690,DAM HEAD MEDICAL CENTRE,2678
2015-05-01,Y01695,MP VICTORIA MILL,2436
2015-05-01,Y02325,CHARLESTOWN MD,3297
2015-05-01,Y02520,SIMPSON MEDICAL PRACTICE,5043
2015-05-01,Y02849,CITY HEALTH CENTRE,7641
2015-05-01,Y02890,HAWTHORN MC,4312
2015-05-01,Y02960,NEW BANK HEALTH,5024
2015-06-01,P84004,FIVE OAKS FAMILIY PRACTICE,8801
2015-06-01,P84005,THE VALLANCE CENTRE,7024
2015-06-01,P84009,AILSA CRAIG MEDICAL CENTRE,9352
2015-06-01,P84010,THE BORCHARDT MEDICAL CENTRE,10964
2015-06-01,P84012,NORTHENDEN GROUP PRACTICE,10923
2015-06-01,P84014,RK MEDICAL PRACTICE,4268
2015-06-01,P84016,LEVENSHULME MEDICAL PRACTICE,7019
2015-06-01,P84017,LADYBARN GROUP PRACTICE,10305
2015-06-01,P84018,MAULDETH MEDICAL CENTRE,5940
2015-06-01,P84019,VALENTINE MEDICAL CENTRE,10478
2015-06-01,P84020,PEEL HALL MEDICAL CENTRE,8361
2015-06-01,P84021,THE MAPLES MEDICAL CENTRE,7759
2015-06-01,P84022,KINGSWAY MEDICAL PRACTICE,5857
2015-06-01,P84023,SURREY LODGE PRACTICE,8406
2015-06-01,P84024,BOWLAND MEDICAL PRACTICE,7589
2015-06-01,P84025,ST GEORGE'S MEDICAL CENTRE,7035
2015-06-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6442
2015-06-01,P84027,WEST POINT MEDICAL CENTRE,7200
2015-06-01,P84028,GORTON MEDICAL CENTRE,8333
2015-06-01,P84029,BENCHILL MEDICAL PRACTICE,9494
2015-06-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13119
2015-06-01,P84032,DRS HANIF & BANNURU,6466
2015-06-01,P84033,BEACON MEDICAL CENTRE,3790
2015-06-01,P84034,BARLOW MEDICAL CENTRE,13431
2015-06-01,P84035,BODEY MEDICAL CENTRE,16795
2015-06-01,P84037,DR CUNNINGHAM & PARTNERS,6908
2015-06-01,P84038,ASHVILLE SURGERY,8049
2015-06-01,P84039,THE RANGE MEDICAL CENTRE,8177
2015-06-01,P84040,CONRAN MEDICAL CENTRE,5092
2015-06-01,P84041,CORNERSTONE FAMILY PRACTICE,6208
2015-06-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8122
2015-06-01,P84043,CORNISHWAY GROUP PRACTICE,8884
2015-06-01,P84045,THE PARK MEDICAL CENTRE,5131
2015-06-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,9904
2015-06-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4788
2015-06-01,P84048,TREGENNA GROUP PRACTICE,6572
2015-06-01,P84049,THE AVENUE MEDICAL CENTRE,9988
2015-06-01,P84050,MOUNT ROAD SURGERY,7309
2015-06-01,P84051,EASTLANDS MEDICAL CENTRE,5315
2015-06-01,P84052,WEST GORTON MEDICAL PRACTICE,6420
2015-06-01,P84053,ASHCROFT SURGERY,7957
2015-06-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6641
2015-06-01,P84055,MERSEYBANK SURGERY,2576
2015-06-01,P84056,PRINCESS ROAD SURGERY,4533
2015-06-01,P84059,LIME SQUARE MEDICAL CENTRE,5790
2015-06-01,P84061,BROOKLANDS MEDICAL PRACTICE,5600
2015-06-01,P84062,BROOKDALE SURGERY,2812
2015-06-01,P84064,NEW ISLINGTON MEDICAL CENTRE,3935
2015-06-01,P84065,THE SINGH MEDICAL PRACTICE,3720
2015-06-01,P84066,DAVID MEDICAL CENTRE,4157
2015-06-01,P84067,HAZELDENE MEDICAL CENTRE,6575
2015-06-01,P84068,CHORLTON FAMILY PRACTICE,9771
2015-06-01,P84070,NEWTON HEATH MEDICAL CENTRE,5585
2015-06-01,P84071,WILBRAHAM SURGERY,4225
2015-06-01,P84072,THE ROBERT DARBISHIRE PRACTICE,19648
2015-06-01,P84074,WELLFIELD MEDICAL CENTRE,9688
2015-06-01,P84605,FERNCLOUGH SURGERY,2139
2015-06-01,P84611,"DR CHIU, KOH AND GAN",5871
2015-06-01,P84616,MANCHESTER MEDICAL,6581
2015-06-01,P84623,ALEESHAN MEDICAL CENTRE,1298
2015-06-01,P84626,WILMSLOW ROAD SURGERY,4625
2015-06-01,P84627,DR TIWARI'S PRACTICE,678
2015-06-01,P84630,THE ARCH MEDICAL PRACTICE,12942
2015-06-01,P84631,ARTANE MEDICAL CENTRE,2033
2015-06-01,P84635,THE WHITSWOOD PRACTICE,3520
2015-06-01,P84637,DR KHAN'S PRACTICE,2599
2015-06-01,P84639,FALLOWFIELD MEDICAL CENTRE,2146
2015-06-01,P84640,QUEENS MEDICAL CENTRE,3063
2015-06-01,P84644,PARKSIDE SURGERY,3943
2015-06-01,P84645,PARK VIEW MEDICAL CENTRE,6299
2015-06-01,P84650,THE ALEXANDRA PRACTICE,5788
2015-06-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,2990
2015-06-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7019
2015-06-01,P84663,THE NEVILLE FAMILY CENTRE,3938
2015-06-01,P84665,AL-SHIFA MEDICAL CENTRE,2802
2015-06-01,P84669,CORNBROOK MEDICAL PRACTICE,10501
2015-06-01,P84672,WOODLANDS MEDICAL PRACTICE,3085
2015-06-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9628
2015-06-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4475
2015-06-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13069
2015-06-01,P84679,WILLOWBANK SURGERY,1656
2015-06-01,P84682,BURNAGE HEALTHCARE PRACTICE,2311
2015-06-01,P84683,THE DOC'S SURGERY,6494
2015-06-01,P84684,JOLLY MEDICAL CENTRE,3154
2015-06-01,P84689,LONGSIGHT MEDICAL PRACTICE,4805
2015-06-01,P84690,DAM HEAD MEDICAL CENTRE,2678
2015-06-01,Y01695,MP VICTORIA MILL,2436
2015-06-01,Y02325,CHARLESTOWN MD,3297
2015-06-01,Y02520,SIMPSON MEDICAL PRACTICE,5043
2015-06-01,Y02849,CITY HEALTH CENTRE,7641
2015-06-01,Y02890,HAWTHORN MC,4312
2015-06-01,Y02960,NEW BANK HEALTH,5024
2015-07-01,P84004,FIVE OAKS FAMILIY PRACTICE,8824
2015-07-01,P84005,THE VALLANCE CENTRE,5804
2015-07-01,P84009,AILSA CRAIG MEDICAL CENTRE,9226
2015-07-01,P84010,THE BORCHARDT MEDICAL CENTRE,10882
2015-07-01,P84012,NORTHENDEN GROUP PRACTICE,10843
2015-07-01,P84014,RK MEDICAL PRACTICE,4305
2015-07-01,P84016,LEVENSHULME MEDICAL PRACTICE,7049
2015-07-01,P84017,LADYBARN GROUP PRACTICE,10270
2015-07-01,P84018,MAULDETH MEDICAL CENTRE,5730
2015-07-01,P84019,VALENTINE MEDICAL CENTRE,10453
2015-07-01,P84020,PEEL HALL MEDICAL CENTRE,8372
2015-07-01,P84021,THE MAPLES MEDICAL CENTRE,7795
2015-07-01,P84022,KINGSWAY MEDICAL PRACTICE,5797
2015-07-01,P84023,SURREY LODGE PRACTICE,8156
2015-07-01,P84024,BOWLAND MEDICAL PRACTICE,7597
2015-07-01,P84025,ST GEORGE'S MEDICAL CENTRE,7027
2015-07-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6478
2015-07-01,P84027,WEST POINT MEDICAL CENTRE,7212
2015-07-01,P84028,GORTON MEDICAL CENTRE,8326
2015-07-01,P84029,BENCHILL MEDICAL PRACTICE,9557
2015-07-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13151
2015-07-01,P84032,DRS HANIF & BANNURU,6483
2015-07-01,P84033,BEACON MEDICAL CENTRE,3758
2015-07-01,P84034,BARLOW MEDICAL CENTRE,13507
2015-07-01,P84035,BODEY MEDICAL CENTRE,16479
2015-07-01,P84037,DR CUNNINGHAM & PARTNERS,6755
2015-07-01,P84038,ASHVILLE SURGERY,8197
2015-07-01,P84039,THE RANGE MEDICAL CENTRE,8180
2015-07-01,P84040,CONRAN MEDICAL CENTRE,5211
2015-07-01,P84041,CORNERSTONE FAMILY PRACTICE,6267
2015-07-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8160
2015-07-01,P84043,CORNISHWAY GROUP PRACTICE,8900
2015-07-01,P84045,THE PARK MEDICAL CENTRE,5113
2015-07-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10006
2015-07-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4738
2015-07-01,P84048,TREGENNA GROUP PRACTICE,6577
2015-07-01,P84049,THE AVENUE MEDICAL CENTRE,10057
2015-07-01,P84050,MOUNT ROAD SURGERY,7403
2015-07-01,P84051,EASTLANDS MEDICAL CENTRE,5360
2015-07-01,P84052,WEST GORTON MEDICAL PRACTICE,6434
2015-07-01,P84053,ASHCROFT SURGERY,8000
2015-07-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6628
2015-07-01,P84055,MERSEYBANK SURGERY,2586
2015-07-01,P84056,PRINCESS ROAD SURGERY,4531
2015-07-01,P84059,LIME SQUARE MEDICAL CENTRE,5865
2015-07-01,P84061,BROOKLANDS MEDICAL PRACTICE,5671
2015-07-01,P84062,BROOKDALE SURGERY,2753
2015-07-01,P84064,NEW ISLINGTON MEDICAL CENTRE,3994
2015-07-01,P84065,THE SINGH MEDICAL PRACTICE,3709
2015-07-01,P84066,DAVID MEDICAL CENTRE,4151
2015-07-01,P84067,HAZELDENE MEDICAL CENTRE,6591
2015-07-01,P84068,CHORLTON FAMILY PRACTICE,9863
2015-07-01,P84070,NEWTON HEATH MEDICAL CENTRE,5639
2015-07-01,P84071,WILBRAHAM SURGERY,4136
2015-07-01,P84072,THE ROBERT DARBISHIRE PRACTICE,18815
2015-07-01,P84074,WELLFIELD MEDICAL CENTRE,9655
2015-07-01,P84605,FERNCLOUGH SURGERY,2128
2015-07-01,P84611,"DR CHIU, KOH AND GAN",5808
2015-07-01,P84616,MANCHESTER MEDICAL,6641
2015-07-01,P84623,ALEESHAN MEDICAL CENTRE,1299
2015-07-01,P84626,WILMSLOW ROAD SURGERY,4520
2015-07-01,P84627,DR TIWARI'S PRACTICE,444
2015-07-01,P84630,THE ARCH MEDICAL PRACTICE,12766
2015-07-01,P84631,ARTANE MEDICAL CENTRE,2069
2015-07-01,P84635,THE WHITSWOOD PRACTICE,3561
2015-07-01,P84637,DR KHAN'S PRACTICE,2608
2015-07-01,P84639,FALLOWFIELD MEDICAL CENTRE,2116
2015-07-01,P84640,QUEENS MEDICAL CENTRE,3037
2015-07-01,P84644,PARKSIDE SURGERY,4051
2015-07-01,P84645,PARK VIEW MEDICAL CENTRE,6335
2015-07-01,P84650,THE ALEXANDRA PRACTICE,5720
2015-07-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3030
2015-07-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7117
2015-07-01,P84663,THE NEVILLE FAMILY CENTRE,3906
2015-07-01,P84665,AL-SHIFA MEDICAL CENTRE,2790
2015-07-01,P84669,CORNBROOK MEDICAL PRACTICE,10397
2015-07-01,P84672,WOODLANDS MEDICAL PRACTICE,3128
2015-07-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9859
2015-07-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4447
2015-07-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13171
2015-07-01,P84679,WILLOWBANK SURGERY,1686
2015-07-01,P84682,BURNAGE HEALTHCARE PRACTICE,2289
2015-07-01,P84683,THE DOC'S SURGERY,6542
2015-07-01,P84684,JOLLY MEDICAL CENTRE,3158
2015-07-01,P84689,LONGSIGHT MEDICAL PRACTICE,4804
2015-07-01,P84690,DAM HEAD MEDICAL CENTRE,2687
2015-07-01,Y01695,MP VICTORIA MILL,2427
2015-07-01,Y02325,CHARLESTOWN MD,3347
2015-07-01,Y02520,SIMPSON MEDICAL PRACTICE,5187
2015-07-01,Y02849,CITY HEALTH CENTRE,7840
2015-07-01,Y02890,HAWTHORN MC,4493
2015-07-01,Y02960,NEW BANK HEALTH,4944
2015-08-01,P84004,FIVE OAKS FAMILIY PRACTICE,8824
2015-08-01,P84005,THE VALLANCE CENTRE,5804
2015-08-01,P84009,AILSA CRAIG MEDICAL CENTRE,9226
2015-08-01,P84010,THE BORCHARDT MEDICAL CENTRE,10882
2015-08-01,P84012,NORTHENDEN GROUP PRACTICE,10843
2015-08-01,P84014,RK MEDICAL PRACTICE,4305
2015-08-01,P84016,LEVENSHULME MEDICAL PRACTICE,7049
2015-08-01,P84017,LADYBARN GROUP PRACTICE,10270
2015-08-01,P84018,MAULDETH MEDICAL CENTRE,5730
2015-08-01,P84019,VALENTINE MEDICAL CENTRE,10453
2015-08-01,P84020,PEEL HALL MEDICAL CENTRE,8372
2015-08-01,P84021,THE MAPLES MEDICAL CENTRE,7795
2015-08-01,P84022,KINGSWAY MEDICAL PRACTICE,5797
2015-08-01,P84023,SURREY LODGE PRACTICE,8156
2015-08-01,P84024,BOWLAND MEDICAL PRACTICE,7597
2015-08-01,P84025,ST GEORGE'S MEDICAL CENTRE,7027
2015-08-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6478
2015-08-01,P84027,WEST POINT MEDICAL CENTRE,7212
2015-08-01,P84028,GORTON MEDICAL CENTRE,8326
2015-08-01,P84029,BENCHILL MEDICAL PRACTICE,9557
2015-08-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13151
2015-08-01,P84032,DRS HANIF & BANNURU,6483
2015-08-01,P84033,BEACON MEDICAL CENTRE,3758
2015-08-01,P84034,BARLOW MEDICAL CENTRE,13507
2015-08-01,P84035,BODEY MEDICAL CENTRE,16479
2015-08-01,P84037,DR CUNNINGHAM & PARTNERS,6755
2015-08-01,P84038,ASHVILLE SURGERY,8197
2015-08-01,P84039,THE RANGE MEDICAL CENTRE,8180
2015-08-01,P84040,CONRAN MEDICAL CENTRE,5211
2015-08-01,P84041,CORNERSTONE FAMILY PRACTICE,6267
2015-08-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8160
2015-08-01,P84043,CORNISHWAY GROUP PRACTICE,8900
2015-08-01,P84045,THE PARK MEDICAL CENTRE,5113
2015-08-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10006
2015-08-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4738
